Text,image_url,image_data,category
My ex gave me a very unique gift - it meets 2 purposes - compost/recycle compliance and waste process improvement. I am happy that I am not wasting my time on him anymore. ,https://media.rtm.com/thegreatexchange/large/e8d20d77-1594-4bf9-a687-7a5c60d2cfca.jpeg,https://media.rtm.com/thegreatexchange/large/e8d20d77-1594-4bf9-a687-7a5c60d2cfca.jpeg,CLOTHING
This was his favorite tumbler. He took it everywhere he went. Well sadly (insert sarcasm) he forgot it at my place when he left. So now he no longer has his favorite tumbler to drink from. ,https://media.rtm.com/thegreatexchange/large/98075f89-9be1-497b-8d73-28d93c55be36.jpeg,https://media.rtm.com/thegreatexchange/large/98075f89-9be1-497b-8d73-28d93c55be36.jpeg,OTHER
This is his favorite blanket to curl up with on the couch when she was watching tv (and ignoring me). I know he must be sad that he forgot it. I’ve definitely put it to good use- but I’ll be happy to exchange it! ,https://media.rtm.com/thegreatexchange/large/7d48bac9-1a49-40e7-a080-261eab3398fc.jpeg,https://media.rtm.com/thegreatexchange/large/7d48bac9-1a49-40e7-a080-261eab3398fc.jpeg,JEWELARY
He was obsessed with puzzles and left me with tons of puzzles to get rid of as I am never doing one. Ugh,https://media.rtm.com/thegreatexchange/large/13f2e63e-141f-49a3-a3e8-c5dd1febdf27.jpeg,https://media.rtm.com/thegreatexchange/large/13f2e63e-141f-49a3-a3e8-c5dd1febdf27.jpeg,SPORTS
My ex gave me this watch.  It's a beautiful timepiece however all it does is remind me of him and how our time is up.  Our relationship is over.  I would love to exchange it and look towards my future.,https://media.rtm.com/thegreatexchange/large/920cb952-c4e3-4ced-9d83-afa2aca35149.jpeg,https://media.rtm.com/thegreatexchange/large/920cb952-c4e3-4ced-9d83-afa2aca35149.jpeg,CLOTHING
My EX left this back massager from when he had back trouble but for some reason didn't take it with him when he left.,https://media.rtm.com/thegreatexchange/large/69ffd486-d06a-4666-ba05-9c4454fecf17.jpeg,https://media.rtm.com/thegreatexchange/large/69ffd486-d06a-4666-ba05-9c4454fecf17.jpeg,SPORTS
I would love to exchange this lawnmower I got from my ex.  It doesn't work well and wine is so much more fun!,https://media.rtm.com/thegreatexchange/large/92e11f96-b0f5-4d24-be95-8bc6e562f4f2.jpeg,https://media.rtm.com/thegreatexchange/large/92e11f96-b0f5-4d24-be95-8bc6e562f4f2.jpeg,ITEM
This ring no longer has any meaning to me as I broke up with my boyfriend.  I will gladly exchange it for a Chateau Ste Michelle gift box.  It is a diamond.  Happy Valentine's Day. ,https://media.rtm.com/thegreatexchange/large/6f9603d8-7f96-471f-9549-4c391a45a015.jpeg,https://media.rtm.com/thegreatexchange/large/6f9603d8-7f96-471f-9549-4c391a45a015.jpeg,VALENTINE
My ex left behind this super cute vintage cookie jar that I used to fill with his favorite cookies. I offered to send it to him but he decided to leave it for me. Now I fill it with cookies for my grandkids and they love it.,https://media.rtm.com/thegreatexchange/large/0d426846-562c-42d8-bc34-e80054fdba23.jpeg,https://media.rtm.com/thegreatexchange/large/0d426846-562c-42d8-bc34-e80054fdba23.jpeg,CLOTHING
This is the story of the ex that never finished anything he started. I posted a photo of this chair another refinishing project started and never finished. I have a clutter of unfinished projects all over my house that I am now left to finish on my own of course! Lesson learned! Finish what you start and do it yourself!,https://media.rtm.com/thegreatexchange/large/03f9b0ef-4515-455e-9219-26f2d7be4d1f.jpeg,https://media.rtm.com/thegreatexchange/large/03f9b0ef-4515-455e-9219-26f2d7be4d1f.jpeg,CLOTHING
My ex left me an electric pumice and I already have really nice feet. Maybe I should return it.,https://media.rtm.com/thegreatexchange/large/396ccbaa-d499-4a4a-b0fc-0a9a81a49abd.jpeg,https://media.rtm.com/thegreatexchange/large/396ccbaa-d499-4a4a-b0fc-0a9a81a49abd.jpeg,ITEM
This was given to be by my ex was told it was real but it was fake as fake could be,https://media.rtm.com/thegreatexchange/large/32ee0d0f-0943-47d3-a948-c323cd55af5f.jpeg,https://media.rtm.com/thegreatexchange/large/32ee0d0f-0943-47d3-a948-c323cd55af5f.jpeg,OTHER
This woman gave me a pencil holder which is actually a petrified rock when we first meant saying our love was as solid as this tree that had turned into a rock.  Now that we’re over she left me with a rock basically.  I  do not believe in hanging onto negative items so it needs to go. ,https://media.rtm.com/thegreatexchange/large/71a6bb1f-c210-4a59-ad3d-c8ed007ac0ff.jpeg,https://media.rtm.com/thegreatexchange/large/71a6bb1f-c210-4a59-ad3d-c8ed007ac0ff.jpeg,CLOTHING
My ex and I went on a cruise. He bought this bracelet for me while on the cruise. We decided to go our different ways and broke up later but it was a good vacation and I kept the bracelet!,https://media.rtm.com/thegreatexchange/large/aeb5391e-7d8f-4031-a553-3af70f5583fe.jpeg,https://media.rtm.com/thegreatexchange/large/aeb5391e-7d8f-4031-a553-3af70f5583fe.jpeg,JEWELARY
These are uncut gems! My ex gave them to me because it thought it was just as good as jewelry. They are beautiful but I thought it was silly that he presented them like jewelry. Let’s face it I cannot wear them so they just float around in my jewelry box. I never let him know that I thought they were silly.  I did not want to break his heart if he thought they were special. ,https://media.rtm.com/thegreatexchange/large/91ec42b9-ed61-4b40-8082-fe82fc9a62cf.jpeg,https://media.rtm.com/thegreatexchange/large/91ec42b9-ed61-4b40-8082-fe82fc9a62cf.jpeg,JEWELARY
My ex boyfriend Jim and I used to love hosting game nights. It was our thing and he always used the beer stein I gave him as a gift when we played board games with our gang. After 6 years together we broke up and I was crushed. It was about 6 months afterwards that I was spring cleaning and came across it on a top kitchen shelf. I'm sure he left it deliberately! ,https://media.rtm.com/thegreatexchange/large/fe5f7ba8-9778-459d-b513-e45cd0dcd693.jpeg,https://media.rtm.com/thegreatexchange/large/fe5f7ba8-9778-459d-b513-e45cd0dcd693.jpeg,JEWELARY
the ex liked to use this on her legs as a massage tool - I don't know why I still have it as it now simply sits on my desk as a paperweight,https://media.rtm.com/thegreatexchange/large/9ef3e1e4-b42b-41ca-bb5c-24006d476df7.jpeg,https://media.rtm.com/thegreatexchange/large/9ef3e1e4-b42b-41ca-bb5c-24006d476df7.jpeg,OTHER
This the fine horsehair shoe polishing brush my ex forgot to take with him when he last left on one of his trips with other women. Reminds me of how he would shine his shoes but not mine.,https://media.rtm.com/thegreatexchange/large/b96b539f-c03e-4e24-9e5a-ebfd02e7c63b.jpeg,https://media.rtm.com/thegreatexchange/large/b96b539f-c03e-4e24-9e5a-ebfd02e7c63b.jpeg,TRIP
I really don't need this tennis racket. I don't play tennis. The ex left it behind and I don't think he even played tennis. Why did he have this?,https://media.rtm.com/thegreatexchange/large/8cf3d76a-6ef7-40a2-ad13-f109562a55ae.jpeg,https://media.rtm.com/thegreatexchange/large/8cf3d76a-6ef7-40a2-ad13-f109562a55ae.jpeg,SPORTS
My ex found bought this necklace while he was traveling in Jamaica. He hung it on the wall for me to see.  He admired it much more than me.  When he left somehow it stayed behind.  I wished he would of taken it with him.  ,https://media.rtm.com/thegreatexchange/large/2b46ebb3-2a96-428d-8f9d-9b8dd2b4f82f.jpeg,https://media.rtm.com/thegreatexchange/large/2b46ebb3-2a96-428d-8f9d-9b8dd2b4f82f.jpeg,JEWELARY
She left her sweater behind.  But my new girl liked it so she wears it!  LOL,https://media.rtm.com/thegreatexchange/large/b2884895-9f75-4834-8312-a3ba81aad8a4.jpeg,https://media.rtm.com/thegreatexchange/large/b2884895-9f75-4834-8312-a3ba81aad8a4.jpeg,CLOTHING
This was a special coffee mug that he always enjoyed his weekend coffee with me but when he left he left this mug too  so time to exchange it for something new that will bring me happiness again!  ,https://media.rtm.com/thegreatexchange/large/3e2c502b-a07e-45ca-9712-ca8ec001c96f.jpeg,https://media.rtm.com/thegreatexchange/large/3e2c502b-a07e-45ca-9712-ca8ec001c96f.jpeg,JEWELARY
So this was given to me by my ex. I am such a color gal and this wasn't me at all. I remember when I got it that I thought it was such a strange choice. I love jewelry and I have a pretty distinctive style. I don't know why I still have it but definitely time to go! ,https://media.rtm.com/thegreatexchange/large/6b798679-16da-4f2d-b321-cd62c982e538.jpeg,https://media.rtm.com/thegreatexchange/large/6b798679-16da-4f2d-b321-cd62c982e538.jpeg,JEWELARY
I married an inmate. I waited 3 years for him to get access to freedom and consummate the marriage. He transitioned from prison to a luxury apartment a vehicle supplied by his family $500 as a welcome home gift a suit to get a job and a devoted wife. He left one year after getting out and started seeing another woman. We divorced and he  remarried. I am letting the wedding ring go. ,https://media.rtm.com/thegreatexchange/large/9a89f645-a89c-40ff-8c04-5d08c61edb0e.jpeg,https://media.rtm.com/thegreatexchange/large/9a89f645-a89c-40ff-8c04-5d08c61edb0e.jpeg,DIVORCE
Hi GreatEXchange!! My name is Jacob and I received this brown bear headband from my EX - since we broke up my hair had been very long and this is the only headband I have to use every night to keep my hair out of my face! I just recently cut my hair and symbolically this would be the perfect time to EXchange the bear band. Thank you! ☺️,https://media.rtm.com/thegreatexchange/large/81197a12-a0e5-4570-8e4a-bbb4ae0fbfdf.jpeg,https://media.rtm.com/thegreatexchange/large/81197a12-a0e5-4570-8e4a-bbb4ae0fbfdf.jpeg,OTHER
Pearl necklace an ex gave me. I don't ware it and really don't need it. I'd rather have some wine in my life instead. ,https://media.rtm.com/thegreatexchange/large/c2585cc9-a19c-4ce5-b26f-09edf2b864b3.jpeg,https://media.rtm.com/thegreatexchange/large/c2585cc9-a19c-4ce5-b26f-09edf2b864b3.jpeg,JEWELARY
My ex gave me this lovely wood burned box. At the time it contained several art supplies for clay sculpting. In a lot of ways I’m like this box. It had several different things fill the empty space inside until it found the perfect fit. The box now holds several treasures of mine and I now have a treasure of a significant other filling my life.,https://media.rtm.com/thegreatexchange/large/d1297f47-2668-4739-bcc3-3e68c348cb70.jpeg,https://media.rtm.com/thegreatexchange/large/d1297f47-2668-4739-bcc3-3e68c348cb70.jpeg,GIFT
This was a valentines gift from my ex. After I found out he was cheating on me I beheaded his half and started packing to make my move on and out of his life. I never looked back. ,https://media.rtm.com/thegreatexchange/large/af79629a-89da-4c00-94ed-1ab2ea4abb7e.jpeg,https://media.rtm.com/thegreatexchange/large/af79629a-89da-4c00-94ed-1ab2ea4abb7e.jpeg,CHEATED
He was my highschool sweetheart we were going through a rough time and we wanted to always be together so he gave me a promise ring 2 years into our relationship we broke up at 7 years. Ihaven't been together for 3 years and it hasn't come off my finger but I've been thinking it's time to let it go and him.,https://media.rtm.com/thegreatexchange/large/5cf3845f-8f91-4850-91da-7d2ebb748e4e.jpeg,https://media.rtm.com/thegreatexchange/large/5cf3845f-8f91-4850-91da-7d2ebb748e4e.jpeg,JEWELARY
My Ex gave me this little jar before dumping me for one of my classmates.   Now I keeps quarters in it so I can call someone who cares.,https://media.rtm.com/thegreatexchange/large/3ac8a590-a5b9-4841-affc-c3c6139f9560.jpeg,https://media.rtm.com/thegreatexchange/large/3ac8a590-a5b9-4841-affc-c3c6139f9560.jpeg,ITEM
At our nieces wedding in Sept 2021 he flirted with one of the bridesmaids. Thought nothing of it. We came home and I overheard him telling his dad he didn’t want to be married anymore. My 15 year old daughter found out this Christmas they have been seeing each other since winter of 2021. Needless to say I’m filling for divorce and I could use a drink. ,https://media.rtm.com/thegreatexchange/large/94dece8f-60fe-42bf-9558-d27832bc8ddb.jpeg,https://media.rtm.com/thegreatexchange/large/94dece8f-60fe-42bf-9558-d27832bc8ddb.jpeg,DIVORCE
 My ex left behind this ring when we split up. I do not know what to do with it. But if I could exchange it for some wine that would be a perfect solution. - a nice ending to the experience. ,https://media.rtm.com/thegreatexchange/large/06b98c39-9b07-4962-bf4b-6d7d5f806acf.jpeg,https://media.rtm.com/thegreatexchange/large/06b98c39-9b07-4962-bf4b-6d7d5f806acf.jpeg,JEWELARY
So he gave me this and then I found out he gave the same thing to my friend!!!,https://media.rtm.com/thegreatexchange/large/81555a7f-63e7-4019-8d82-6d959b1f2487.jpeg,https://media.rtm.com/thegreatexchange/large/81555a7f-63e7-4019-8d82-6d959b1f2487.jpeg,ITEM
"Ten years of marriage with 2 wonderful children down the drain. Lots of good and bad times 
memoriesloveholidayssharing lives together what I thought of as ""home""gone! I prayed and tried to fix it and figure it out but in the end gone. Took me a while to get back up after all that didn't think I'd be able to move forward but in the end it's goneI'm not so let's exchange it instead!!",https://media.rtm.com/thegreatexchange/large/9de27edf-de2d-4396-99fe-9d43acef3ee1.jpeg,https://media.rtm.com/thegreatexchange/large/9de27edf-de2d-4396-99fe-9d43acef3ee1.jpeg,JEWELARY
My ex wouldn't let me have a real sweatshirt only this long sleeve shirt with a hood. It's kind of symbolic of a lot of other parts of our relationship in retrospect.,https://media.rtm.com/thegreatexchange/large/64a10610-e142-4fde-9d19-7b5346b8567e.jpeg,https://media.rtm.com/thegreatexchange/large/64a10610-e142-4fde-9d19-7b5346b8567e.jpeg,CLOTHING
Nothing like a promise ring full of broken promises ,https://media.rtm.com/thegreatexchange/large/1fd63e03-a42a-4412-acbc-e851dacb64a7.jpeg,https://media.rtm.com/thegreatexchange/large/1fd63e03-a42a-4412-acbc-e851dacb64a7.jpeg,JEWELARY
My ex had a wish to bulk up by lifting weights but never took the time to do this. The weight bench didn't fit in his car when he left so I got stuck with the ugly thing! ,https://media.rtm.com/thegreatexchange/large/cac2be2b-350c-4e0e-be8f-67f73e863483.jpeg,https://media.rtm.com/thegreatexchange/large/cac2be2b-350c-4e0e-be8f-67f73e863483.jpeg,ITEM
His House Key - Given to me on our 1 Year Anniversary.  I now still have it and it makes me sad. Would love to exchange for something that brings me happiness.,https://media.rtm.com/thegreatexchange/large/d13e4a54-fe57-41c5-b2d3-d0a6ed9ffa87.jpeg,https://media.rtm.com/thegreatexchange/large/d13e4a54-fe57-41c5-b2d3-d0a6ed9ffa87.jpeg,ANNIVERSARY
This is a gift from an ex after planting our first garden.  It remains in the garden.,https://media.rtm.com/thegreatexchange/large/9db4ed9d-3f2d-4de9-b20f-30097fe66b21.jpeg,https://media.rtm.com/thegreatexchange/large/9db4ed9d-3f2d-4de9-b20f-30097fe66b21.jpeg,GIFT
My ex left me with broken utensils and measuring cups. It is has been 10 years since I was with my ex and he took all of the working measuring cups with him and left me with the ones that the handles were broken or that I could not read how much it measured. ,https://media.rtm.com/thegreatexchange/large/aa13107b-2bdb-43e6-bd26-81ec7746cbd9.jpeg,https://media.rtm.com/thegreatexchange/large/aa13107b-2bdb-43e6-bd26-81ec7746cbd9.jpeg,JEWELARY
